"ID","YEAR","MAKE","MODEL","VEHICLE CLASS","ENGINE SIZE","CYLINDERS","TRANSMISSION","FUEL","FUEL CONSUMPTION","COMB (mpg)","EMISSIONS"
13454,2014,"CHEVROLET","SONIC 5","MID-SIZE",1.80,4,"M5","X",7.70,42,156
13455,2014,"CHEVROLET","SONIC 5 RS","MID-SIZE",1.40,4,"AS6","X",8.10,40,163
13456,2014,"CHEVROLET","SONIC 5 RS","MID-SIZE",1.40,4,"M6","X",7.60,42,156
13457,2014,"CHEVROLET","SPARK","SUBCOMPACT",1.20,4,"AV","X",6.50,48,136
13458,2014,"CHEVROLET","SPARK","SUBCOMPACT",1.20,4,"M5","X",6.40,50,131
13459,2014,"CHEVROLET","SUBURBAN","SUV - STANDARD",5.30,8,"A6","X",14.30,23,278
13460,2014,"CHEVROLET","SUBURBAN","SUV - STANDARD",5.30,8,"A6","E",19.50,17,261
13461,2014,"CHEVROLET","SUBURBAN 4WD","SUV - STANDARD",5.30,8,"A6","X",14.30,23,278
13462,2014,"CHEVROLET","SUBURBAN 4WD","SUV - STANDARD",5.30,8,"A6","E",19.50,17,261
13463,2014,"CHEVROLET","TAHOE","SUV - STANDARD",5.30,8,"A6","X",14.30,23,278
13464,2014,"CHEVROLET","TAHOE","SUV - STANDARD",5.30,8,"A6","E",19.50,17,261
13465,2014,"CHEVROLET","TAHOE 4WD","SUV - STANDARD",5.30,8,"A6","X",14.30,23,278
13466,2014,"CHEVROLET","TAHOE 4WD","SUV - STANDARD",5.30,8,"A6","E",19.50,17,261
13467,2014,"CHEVROLET","TRAVERSE","SUV - STANDARD",3.60,6,"A6","X",12.70,26,248
13468,2014,"CHEVROLET","TRAVERSE AWD","SUV - STANDARD",3.60,6,"A6","X",13.00,26,253
13469,2014,"CHEVROLET","TRAX","SUV - SMALL",1.40,4,"AS6","X",8.10,40,163
13470,2014,"CHEVROLET","TRAX","SUV - SMALL",1.40,4,"M6","X",7.80,42,156
13471,2014,"CHEVROLET","TRAX AWD","SUV - SMALL",1.40,4,"AS6","X",8.70,37,177
13472,2014,"CHRYSLER","300","FULL-SIZE",3.60,6,"A8","X",10.90,32,205
13473,2014,"CHRYSLER","200 CONVERTIBLE","COMPACT",2.40,4,"A4","X",10.30,32,202
13474,2014,"CHRYSLER","200 CONVERTIBLE","COMPACT",2.40,4,"A6","X",11.50,30,214
13475,2014,"CHRYSLER","200 CONVERTIBLE FFV","COMPACT",3.60,6,"A6","X",11.00,31,209
13476,2014,"CHRYSLER","200 CONVERTIBLE FFV","COMPACT",3.60,6,"A6","E",15.30,22,203
13477,2014,"CHRYSLER","200 SEDAN","MID-SIZE",2.40,4,"A4","X",9.90,34,193
13478,2014,"CHRYSLER","200 SEDAN","MID-SIZE",2.40,4,"A6","X",10.50,32,200
13479,2014,"CHRYSLER","200 SEDAN FFV","MID-SIZE",3.60,6,"A6","X",11.00,31,209
13480,2014,"CHRYSLER","200 SEDAN FFV","MID-SIZE",3.60,6,"A6","E",15.30,22,203
13481,2014,"CHRYSLER","300 (MDS)","FULL-SIZE",5.70,8,"A5","X",14.10,25,260
13482,2014,"CHRYSLER","300 AWD","FULL-SIZE",3.60,6,"A8","X",11.40,30,219
13483,2014,"CHRYSLER","300 AWD (MDS)","FULL-SIZE",5.70,8,"A5","X",14.40,24,269
13484,2014,"CHRYSLER","300 AWD FFV","FULL-SIZE",3.60,6,"A8","X",11.40,30,219
13485,2014,"CHRYSLER","300 AWD FFV","FULL-SIZE",3.60,6,"A8","E",15.60,22,208
13486,2014,"CHRYSLER","300 FFV","FULL-SIZE",3.60,6,"A8","X",10.90,32,205
13487,2014,"CHRYSLER","300 FFV","FULL-SIZE",3.60,6,"A8","E",15.10,23,195
13488,2014,"CHRYSLER","300 SRT (MDS)","FULL-SIZE",6.40,8,"A5","Z",15.00,23,281
13489,2014,"CHRYSLER","TOWN & COUNTRY FFV","MINIVAN",3.60,6,"A6","X",12.50,27,242
13490,2014,"CHRYSLER","TOWN & COUNTRY FFV","MINIVAN",3.60,6,"A6","E",17.80,19,238
13491,2014,"DODGE","AVENGER","MID-SIZE",2.40,4,"A4","X",9.90,34,193
13492,2014,"DODGE","AVENGER","MID-SIZE",2.40,4,"A6","X",10.50,32,200
13493,2014,"DODGE","AVENGER FFV","MID-SIZE",3.60,6,"A6","X",11.00,31,209
13494,2014,"DODGE","AVENGER FFV","MID-SIZE",3.60,6,"A6","E",15.30,22,203
13495,2014,"DODGE","CHALLENGER","MID-SIZE",3.60,6,"A5","X",11.70,29,223
13496,2014,"DODGE","CHALLENGER","MID-SIZE",5.70,8,"M6","X",14.00,25,265
13497,2014,"DODGE","CHALLENGER (MDS)","MID-SIZE",5.70,8,"A5","X",14.10,25,260
13498,2014,"DODGE","CHALLENGER SRT","MID-SIZE",6.40,8,"M6","Z",15.10,23,283
13499,2014,"DODGE","CHALLENGER SRT (MDS)","MID-SIZE",6.40,8,"A5","Z",15.00,23,281
13500,2014,"DODGE","CHARGER","FULL-SIZE",3.60,6,"A5","X",11.70,29,223
13501,2014,"DODGE","CHARGER","FULL-SIZE",3.60,6,"A8","X",10.90,32,205
13502,2014,"DODGE","CHARGER (MDS)","FULL-SIZE",5.70,8,"A5","X",14.10,25,260
13503,2014,"DODGE","CHARGER AWD","FULL-SIZE",3.60,6,"A8","X",11.40,30,219
13504,2014,"DODGE","CHARGER AWD (MDS)","FULL-SIZE",5.70,8,"A5","X",14.40,24,269
13505,2014,"DODGE","CHARGER AWD FFV","FULL-SIZE",3.60,6,"A8","X",11.40,30,219
13506,2014,"DODGE","CHARGER AWD FFV","FULL-SIZE",3.60,6,"A8","E",15.60,22,208
13507,2014,"DODGE","CHARGER FFV","FULL-SIZE",3.60,6,"A5","X",11.70,29,223
13508,2014,"DODGE","CHARGER FFV","FULL-SIZE",3.60,6,"A5","E",16.50,20,222
13509,2014,"DODGE","CHARGER FFV","FULL-SIZE",3.60,6,"A8","X",10.90,32,205
13510,2014,"DODGE","CHARGER FFV","FULL-SIZE",3.60,6,"A8","E",15.10,23,195
13511,2014,"DODGE","CHARGER SRT (MDS)","FULL-SIZE",6.40,8,"A5","Z",15.00,23,281
13512,2014,"DODGE","DART","MID-SIZE",2.00,4,"M6","X",8.10,41,159
13513,2014,"DODGE","DART","MID-SIZE",2.40,4,"A6","X",8.80,38,170
13514,2014,"DODGE","DART","MID-SIZE",2.40,4,"M6","X",9.10,38,173
13515,2014,"DODGE","DART FFV","MID-SIZE",2.00,4,"A6","X",8.60,39,168
13516,2014,"DODGE","DART FFV","MID-SIZE",2.00,4,"A6","E",12.70,26,171
13517,2014,"DODGE","DART GT","MID-SIZE",2.40,4,"A6","X",9.20,36,182
13518,2014,"DODGE","DART GT","MID-SIZE",2.40,4,"M6","X",8.90,38,173
13519,2014,"DODGE","DART TURBO AERO","MID-SIZE",1.40,4,"AM6","X",7.20,46,143
13520,2014,"DODGE","DART TURBO AERO","MID-SIZE",1.40,4,"M6","X",7.30,46,140
13521,2014,"DODGE","DURANGO AWD (MDS)","SUV - STANDARD",5.70,8,"A8","X",15.60,22,292
13522,2014,"DODGE","DURANGO AWD FFV","SUV - STANDARD",3.60,6,"A8","X",12.40,27,244
13523,2014,"DODGE","DURANGO AWD FFV","SUV - STANDARD",3.60,6,"A8","E",15.90,20,221
13524,2014,"DODGE","GRAND CARAVAN FFV","MINIVAN",3.60,6,"A6","X",12.20,27,237
13525,2014,"DODGE","GRAND CARAVAN FFV","MINIVAN",3.60,6,"A6","E",17.30,19,232
13526,2014,"DODGE","JOURNEY","SUV - SMALL",2.40,4,"A4","X",11.20,29,221
13527,2014,"DODGE","JOURNEY AWD","SUV - SMALL",3.60,6,"A6","X",12.90,26,251
13528,2014,"DODGE","JOURNEY FFV","SUV - SMALL",3.60,6,"A6","X",12.70,27,242
13529,2014,"DODGE","JOURNEY FFV","SUV - SMALL",3.60,6,"A6","E",17.10,20,230
13530,2014,"FIAT","500 ABARTH CABRIO","MINICOMPACT",1.40,4,"M5","X",7.30,43,152
13531,2014,"FIAT","500 ABARTH HATCHBACK","MINICOMPACT",1.40,4,"M5","X",7.30,43,152
13532,2014,"FIAT","500 CABRIO","MINICOMPACT",1.40,4,"A6","X",7.40,42,154
13533,2014,"FIAT","500 CABRIO","MINICOMPACT",1.40,4,"M5","X",6.70,47,138
13534,2014,"FIAT","500 CABRIO TURBO","MINICOMPACT",1.40,4,"M5","X",7.30,43,152
13535,2014,"FIAT","500 HATCHBACK","MINICOMPACT",1.40,4,"A6","X",7.40,42,154
13536,2014,"FIAT","500 HATCHBACK","MINICOMPACT",1.40,4,"M5","X",6.40,50,131
13537,2014,"FIAT","500 HATCHBACK TURBO","MINICOMPACT",1.40,4,"M5","X",7.30,43,152
13538,2014,"FIAT","500L TURBO","STATION WAGON - SMALL",1.40,4,"AM6","X",8.70,38,173
13539,2014,"FIAT","500L TURBO","STATION WAGON - SMALL",1.40,4,"M6","X",8.00,40,163
13540,2014,"FORD","C-MAX HYBRID","FULL-SIZE",2.00,4,"AV","X",4.60,58,113
13541,2014,"FORD","E150 VAN FFV","VAN - CARGO",4.60,8,"A4","X",15.90,20,329
13542,2014,"FORD","E150 VAN FFV","VAN - CARGO",4.60,8,"A4","E",22.00,14,312
13543,2014,"FORD","E150 VAN FFV","VAN - CARGO",5.40,8,"A4","X",17.40,19,350
13544,2014,"FORD","E150 VAN FFV","VAN - CARGO",5.40,8,"A4","E",22.70,14,320
13545,2014,"FORD","E150 WAGON FFV","VAN - PASSENGER",4.60,8,"A4","X",16.80,19,340
13546,2014,"FORD","E150 WAGON FFV","VAN - PASSENGER",4.60,8,"A4","E",23.30,14,330
13547,2014,"FORD","E350 WAGON","VAN - PASSENGER",6.80,10,"A5","X",21.80,15,435
13548,2014,"FORD","E350 WAGON FFV","VAN - PASSENGER",5.40,8,"A4","X",18.70,17,375
13549,2014,"FORD","E350 WAGON FFV","VAN - PASSENGER",5.40,8,"A4","E",24.40,13,342
13550,2014,"FORD","EDGE","SUV - SMALL",2.00,4,"A6","X",9.90,34,193
13551,2014,"FORD","EDGE","SUV - SMALL",3.50,6,"AS6","X",11.10,30,216
13552,2014,"FORD","EDGE AWD","SUV - SMALL",3.50,6,"AS6","X",11.80,28,230
13553,2014,"FORD","EDGE AWD","SUV - SMALL",3.70,6,"AS6","X",12.20,27,244
13554,2014,"FORD","ESCAPE","SUV - SMALL",1.60,4,"AS6","X",9.10,36,179
13555,2014,"FORD","ESCAPE","SUV - SMALL",2.00,4,"AS6","X",9.50,34,189
13556,2014,"FORD","ESCAPE","SUV - SMALL",2.50,4,"AS6","X",9.50,35,186
13557,2014,"FORD","ESCAPE AWD","SUV - SMALL",1.60,4,"AS6","X",9.20,35,184
13558,2014,"FORD","ESCAPE AWD","SUV - SMALL",2.00,4,"AS6","X",9.80,33,198
13559,2014,"FORD","EXPEDITION 4X4 FFV","SUV - STANDARD",5.40,8,"A6","X",16.40,20,324
13560,2014,"FORD","EXPEDITION 4X4 FFV","SUV - STANDARD",5.40,8,"A6","E",22.30,15,307
13561,2014,"FORD","EXPLORER","SUV - STANDARD",2.00,4,"A6","X",10.40,32,205
13562,2014,"FORD","EXPLORER AWD","SUV - STANDARD",3.50,6,"AS6","X",13.20,25,260
13563,2014,"FORD","EXPLORER FFV","SUV - STANDARD",3.50,6,"AS6","X",12.20,27,239
13564,2014,"FORD","EXPLORER FFV","SUV - STANDARD",3.50,6,"AS6","E",16.50,20,224
13565,2014,"FORD","EXPLORER FFV AWD","SUV - STANDARD",3.50,6,"AS6","X",12.70,26,251
13566,2014,"FORD","EXPLORER FFV AWD","SUV - STANDARD",3.50,6,"AS6","E",17.10,19,237
13567,2014,"FORD","F150","PICKUP TRUCK - STANDARD",3.50,6,"A6","X",12.90,25,255
13568,2014,"FORD","F150","PICKUP TRUCK - STANDARD",3.50,6,"AS6","X",13.00,25,258
13569,2014,"FORD","F150","PICKUP TRUCK - STANDARD",6.20,8,"AS6","X",16.50,20,324
13570,2014,"FORD","F150 4X4","PICKUP TRUCK - STANDARD",3.50,6,"A6","X",14.20,23,278
13571,2014,"FORD","F150 4X4","PICKUP TRUCK - STANDARD",3.50,6,"AS6","X",13.80,24,271
13572,2014,"FORD","F150 4X4","PICKUP TRUCK - STANDARD",6.20,8,"AS6","X",18.20,18,357
13573,2014,"FORD","F150 FFV","PICKUP TRUCK - STANDARD",3.70,6,"A6","X",12.50,26,248
13574,2014,"FORD","F150 FFV","PICKUP TRUCK - STANDARD",3.70,6,"A6","E",17.00,19,234
13575,2014,"FORD","F150 FFV","PICKUP TRUCK - STANDARD",3.70,6,"AS6","X",12.50,26,248
13576,2014,"FORD","F150 FFV","PICKUP TRUCK - STANDARD",3.70,6,"AS6","E",17.00,19,234
13577,2014,"FORD","F150 FFV","PICKUP TRUCK - STANDARD",5.00,8,"A6","X",14.70,22,294
13578,2014,"FORD","F150 FFV","PICKUP TRUCK - STANDARD",5.00,8,"A6","E",20.10,16,280
13579,2014,"FORD","F150 FFV","PICKUP TRUCK - STANDARD",5.00,8,"AS6","X",14.70,22,294
13580,2014,"FORD","F150 FFV","PICKUP TRUCK - STANDARD",5.00,8,"AS6","E",20.10,16,280
13581,2014,"FORD","F150 FFV 4X4","PICKUP TRUCK - STANDARD",3.70,6,"A6","X",13.40,24,269
13582,2014,"FORD","F150 FFV 4X4","PICKUP TRUCK - STANDARD",3.70,6,"A6","E",18.30,18,256
13583,2014,"FORD","F150 FFV 4X4","PICKUP TRUCK - STANDARD",3.70,6,"AS6","X",13.40,24,269
13584,2014,"FORD","F150 FFV 4X4","PICKUP TRUCK - STANDARD",3.70,6,"AS6","E",18.30,18,256
13585,2014,"FORD","F150 FFV 4X4","PICKUP TRUCK - STANDARD",5.00,8,"A6","X",15.10,22,301
13586,2014,"FORD","F150 FFV 4X4","PICKUP TRUCK - STANDARD",5.00,8,"A6","E",20.40,16,285
13587,2014,"FORD","F150 FFV 4X4","PICKUP TRUCK - STANDARD",5.00,8,"AS6","X",15.00,22,301
13588,2014,"FORD","F150 FFV 4X4","PICKUP TRUCK - STANDARD",5.00,8,"AS6","E",20.40,16,283
13589,2014,"FORD","F150 RAPTOR 4X4","PICKUP TRUCK - STANDARD",6.20,8,"AS6","X",18.50,18,368
13590,2014,"FORD","FIESTA","SUBCOMPACT",1.60,4,"AS6","X",7.30,43,150
13591,2014,"FORD","FIESTA","SUBCOMPACT",1.60,4,"M5","X",7.40,43,150
13592,2014,"FORD","FIESTA SFE","SUBCOMPACT",1.00,4,"M5","X",6.30,51,126
13593,2014,"FORD","FIESTA SFE","SUBCOMPACT",1.60,4,"AS6","X",6.80,48,136
13594,2014,"FORD","FIESTA ST","COMPACT",1.60,4,"M6","X",7.70,42,156
13595,2014,"FORD","FLEX","SUV - STANDARD",3.50,6,"AS6","X",11.70,28,230
13596,2014,"FORD","FLEX AWD","SUV - STANDARD",3.50,6,"AS6","X",12.20,27,244
13597,2014,"FORD","FLEX AWD (EcoBoost)","SUV - STANDARD",3.50,6,"AS6","X",13.20,25,258
13598,2014,"FORD","FOCUS","COMPACT",2.00,4,"M6","X",8.90,37,175
13599,2014,"FORD","FOCUS FFV","COMPACT",2.00,4,"A6","X",7.60,43,152
13600,2014,"FORD","FOCUS FFV","COMPACT",2.00,4,"A6","E",10.30,32,141
13601,2014,"FORD","FOCUS FFV","COMPACT",2.00,4,"AS6","X",7.70,43,152
13602,2014,"FORD","FOCUS FFV","COMPACT",2.00,4,"AS6","E",10.30,32,142
13603,2014,"FORD","FOCUS FFV","COMPACT",2.00,4,"M5","X",7.80,42,156
13604,2014,"FORD","FOCUS FFV","COMPACT",2.00,4,"M5","E",10.50,31,146
13605,2014,"FORD","FOCUS SFE FFV","COMPACT",2.00,4,"A6","X",7.20,46,140
13606,2014,"FORD","FOCUS SFE FFV","COMPACT",2.00,4,"A6","E",10.20,32,141
13607,2014,"FORD","FUSION","MID-SIZE",1.50,4,"AS6","X",8.80,39,168
13608,2014,"FORD","FUSION","MID-SIZE",1.60,4,"M6","X",8.10,41,159
13609,2014,"FORD","FUSION","MID-SIZE",2.00,4,"AS6","X",9.20,37,177
13610,2014,"FORD","FUSION","MID-SIZE",2.50,4,"AS6","X",9.20,37,177
13611,2014,"FORD","FUSION (Start/Stop)","MID-SIZE",1.50,4,"AS6","X",8.20,42,156
13612,2014,"FORD","FUSION AWD","MID-SIZE",2.00,4,"AS6","X",9.50,35,184
13613,2014,"FORD","FUSION HYBRID","MID-SIZE",2.00,4,"AV","X",4.30,63,104
13614,2014,"FORD","MUSTANG","SUBCOMPACT",3.70,6,"A6","X",10.70,32,202
13615,2014,"FORD","MUSTANG","SUBCOMPACT",3.70,6,"M6","X",11.20,31,212
13616,2014,"FORD","MUSTANG","SUBCOMPACT",5.00,8,"A6","X",11.80,28,230
13617,2014,"FORD","MUSTANG","SUBCOMPACT",5.00,8,"M6","X",13.80,25,255
13618,2014,"FORD","MUSTANG","SUBCOMPACT",5.80,8,"M6","Z",14.20,24,267
13619,2014,"FORD","MUSTANG CONVERTIBLE","SUBCOMPACT",3.70,6,"A6","X",11.00,31,209
13620,2014,"FORD","TAURUS","FULL-SIZE",2.00,4,"AS6","X",9.20,36,179
13621,2014,"FORD","TAURUS AWD","FULL-SIZE",3.50,6,"AS6","X",12.20,27,237
13622,2014,"FORD","TAURUS FFV","FULL-SIZE",3.50,6,"AS6","X",10.70,31,207
13623,2014,"FORD","TAURUS FFV","FULL-SIZE",3.50,6,"AS6","E",15.30,22,203
13624,2014,"FORD","TAURUS FFV AWD","FULL-SIZE",3.50,6,"AS6","X",11.50,29,225
13625,2014,"FORD","TAURUS FFV AWD","FULL-SIZE",3.50,6,"AS6","E",16.60,20,222
13626,2014,"FORD","TRANSIT CONNECT","SPECIAL PURPOSE VEHICLE",1.60,4,"AS6","X",9.40,34,189
13627,2014,"FORD","TRANSIT CONNECT","SPECIAL PURPOSE VEHICLE",2.50,4,"AS6","X",9.90,33,198
13628,2014,"FORD","TRANSIT CONNECT TAXI","SPECIAL PURPOSE VEHICLE",1.60,4,"AS6","X",10.10,32,200
13629,2014,"FORD","TRANSIT CONNECT WAGON","SPECIAL PURPOSE VEHICLE",2.50,4,"AS6","X",10.50,31,207
13630,2014,"GMC","ACADIA","SUV - STANDARD",3.60,6,"A6","X",12.70,26,248
13631,2014,"GMC","ACADIA AWD","SUV - STANDARD",3.60,6,"A6","X",13.30,25,258
13632,2014,"GMC","SAVANA 1500 CARGO","VAN - CARGO",4.30,6,"A4","X",15.40,21,306
13633,2014,"GMC","SAVANA 1500 CARGO","VAN - CARGO",5.30,8,"A4","X",16.20,20,324
13634,2014,"GMC","SAVANA 1500 CARGO","VAN - CARGO",5.30,8,"A4","E",21.40,15,298
13635,2014,"GMC","SAVANA 1500 CARGO AWD","VAN - CARGO",5.30,8,"A4","X",16.50,19,334
13636,2014,"GMC","SAVANA 1500 CARGO AWD","VAN - CARGO",5.30,8,"A4","E",21.60,15,306
13637,2014,"GMC","SAVANA 1500 CARGO CONV","VAN - CARGO",5.30,8,"A4","X",16.80,19,336
13638,2014,"GMC","SAVANA 1500 CARGO CONV","VAN - CARGO",5.30,8,"A4","E",21.80,15,306
13639,2014,"GMC","SAVANA 1500 CARGO CONV AWD","VAN - CARGO",5.30,8,"A4","X",16.50,19,334
13640,2014,"GMC","SAVANA 1500 CARGO CONV AWD","VAN - CARGO",5.30,8,"A4","E",23.10,14,323
13641,2014,"GMC","SAVANA 1500 PASSENGER","VAN - PASSENGER",5.30,8,"A4","X",16.80,19,336
13642,2014,"GMC","SAVANA 1500 PASSENGER","VAN - PASSENGER",5.30,8,"A4","E",21.80,15,306
13643,2014,"GMC","SAVANA 1500 PASSENGER AWD","VAN - PASSENGER",5.30,8,"A4","X",16.50,19,334
13644,2014,"GMC","SAVANA 1500 PASSENGER AWD","VAN - PASSENGER",5.30,8,"A4","E",23.10,14,323
13645,2014,"GMC","SAVANA 2500 PASSENGER","VAN - PASSENGER",4.80,8,"A6","X",19.10,18,368
13646,2014,"GMC","SAVANA 2500 PASSENGER","VAN - PASSENGER",6.00,8,"A6","X",19.90,17,384
13647,2014,"GMC","SAVANA 2500 PASSENGER","VAN - PASSENGER",6.00,8,"A6","E",27.50,12,368
13648,2014,"GMC","SAVANA 3500 PASSENGER","VAN - PASSENGER",4.80,8,"A6","X",19.30,18,370
13649,2014,"GMC","SAVANA 3500 PASSENGER","VAN - PASSENGER",6.00,8,"A6","X",20.10,17,386
13650,2014,"GMC","SAVANA 3500 PASSENGER","VAN - PASSENGER",6.00,8,"A6","E",27.70,12,370
13651,2014,"GMC","SIERRA","PICKUP TRUCK - STANDARD",4.30,6,"A6","X",11.90,27,239
13652,2014,"GMC","SIERRA","PICKUP TRUCK - STANDARD",4.30,6,"A6","E",17.10,19,238
13653,2014,"GMC","SIERRA","PICKUP TRUCK - STANDARD",5.30,8,"A6","X",13.00,26,253
13654,2014,"GMC","SIERRA","PICKUP TRUCK - STANDARD",5.30,8,"A6","E",17.60,19,238
13655,2014,"GMC","SIERRA","PICKUP TRUCK - STANDARD",6.20,8,"A6","Z",14.60,23,285
13656,2014,"GMC","SIERRA 4WD","PICKUP TRUCK - STANDARD",4.30,6,"A6","X",12.60,26,253
13657,2014,"GMC","SIERRA 4WD","PICKUP TRUCK - STANDARD",4.30,6,"A6","E",18.10,18,251
13658,2014,"GMC","SIERRA 4WD","PICKUP TRUCK - STANDARD",5.30,8,"A6","X",13.30,25,262
13659,2014,"GMC","SIERRA 4WD","PICKUP TRUCK - STANDARD",5.30,8,"A6","E",18.00,18,246
13660,2014,"GMC","SIERRA 4WD","PICKUP TRUCK - STANDARD",6.20,8,"A6","Z",14.70,23,288
13661,2014,"GMC","TERRAIN","SUV - SMALL",2.40,4,"A6","X",9.20,36,179
13662,2014,"GMC","TERRAIN","SUV - SMALL",3.60,6,"A6","X",12.40,27,242
13663,2014,"GMC","TERRAIN","SUV - SMALL",3.60,6,"A6","E",17.00,20,230
13664,2014,"GMC","TERRAIN AWD","SUV - SMALL",2.40,4,"A6","X",10.10,32,200
13665,2014,"GMC","TERRAIN AWD","SUV - SMALL",3.60,6,"A6","X",13.20,26,253
13666,2014,"GMC","TERRAIN AWD","SUV - SMALL",3.60,6,"A6","E",17.90,19,242
13667,2014,"GMC","YUKON","SUV - STANDARD",5.30,8,"A6","X",14.30,23,278
13668,2014,"GMC","YUKON","SUV - STANDARD",5.30,8,"A6","E",19.50,17,261
13669,2014,"GMC","YUKON 4WD","SUV - STANDARD",5.30,8,"A6","X",14.30,23,278
13670,2014,"GMC","YUKON 4WD","SUV - STANDARD",5.30,8,"A6","E",19.50,17,261
13671,2014,"GMC","YUKON DENALI AWD","SUV - STANDARD",6.20,8,"A6","Z",15.30,22,297
13672,2014,"GMC","YUKON DENALI AWD","SUV - STANDARD",6.20,8,"A6","E",21.20,16,286
13673,2014,"GMC","YUKON DENALI XL AWD","SUV - STANDARD",6.20,8,"A6","Z",17.00,19,334
13674,2014,"GMC","YUKON DENALI XL AWD","SUV - STANDARD",6.20,8,"A6","E",23.50,14,317
13675,2014,"GMC","YUKON XL","SUV - STANDARD",5.30,8,"A6","X",14.30,23,278
13676,2014,"GMC","YUKON XL","SUV - STANDARD",5.30,8,"A6","E",19.50,17,261
13677,2014,"GMC","YUKON XL 4WD","SUV - STANDARD",5.30,8,"A6","X",14.30,23,278
13678,2014,"GMC","YUKON XL 4WD","SUV - STANDARD",5.30,8,"A6","E",19.50,17,261
13679,2014,"HONDA","ACCORD","MID-SIZE",2.40,4,"AV","X",7.80,42,154
13680,2014,"HONDA","ACCORD","MID-SIZE",2.40,4,"AV7","X",7.80,41,159
13681,2014,"HONDA","ACCORD","MID-SIZE",2.40,4,"M6","X",8.80,38,170
13682,2014,"HONDA","ACCORD","MID-SIZE",3.50,6,"A6","X",9.60,36,182
13683,2014,"HONDA","ACCORD","MID-SIZE",3.50,6,"AS6","X",10.00,34,189
13684,2014,"HONDA","ACCORD","MID-SIZE",3.50,6,"M6","X",11.50,30,219
13685,2014,"HONDA","ACCORD HYBRID","MID-SIZE",2.00,4,"AV","X",3.70,74,87
13686,2014,"HONDA","CIVIC","COMPACT",1.80,4,"AV","X",6.70,47,138
13687,2014,"HONDA","CIVIC","COMPACT",1.80,4,"AV7","X",6.90,46,140
13688,2014,"HONDA","CIVIC","COMPACT",1.80,4,"M5","X",7.30,43,150
13689,2014,"HONDA","CROSSTOUR AWD","SUV - SMALL",3.50,6,"A6","X",11.10,30,214
13690,2014,"HONDA","CR-V","SUV - SMALL",2.40,4,"A5","X",9.00,36,179
13691,2014,"HONDA","CR-V AWD","SUV - SMALL",2.40,4,"A5","X",9.20,35,186
13692,2014,"HONDA","CR-Z","TWO-SEATER",1.50,4,"AV7","X",5.40,54,120
13693,2014,"HONDA","CR-Z","TWO-SEATER",1.50,4,"M6","X",6.40,49,133
13694,2014,"HONDA","FIT","STATION WAGON - SMALL",1.50,4,"A5","X",7.10,45,145
13695,2014,"HONDA","FIT","STATION WAGON - SMALL",1.50,4,"M5","X",7.10,43,150
13696,2014,"HONDA","ODYSSEY","MINIVAN",3.50,6,"A6","X",10.90,31,212
13697,2014,"HONDA","PILOT","SUV - SMALL",3.50,6,"A5","X",11.80,28,230
13698,2014,"HONDA","PILOT AWD","SUV - SMALL",3.50,6,"A5","X",12.30,27,242
13699,2014,"HONDA","RIDGELINE AWD","PICKUP TRUCK - STANDARD",3.50,6,"A5","X",13.60,24,271
13700,2014,"HYUNDAI","ACCENT","COMPACT",1.60,4,"A6","X",7.60,43,150
13701,2014,"HYUNDAI","ACCENT","COMPACT",1.60,4,"M6","X",7.50,43,150
13702,2014,"HYUNDAI","ELANTRA GT","MID-SIZE",2.00,4,"A6","X",8.50,39,168
13703,2014,"HYUNDAI","ELANTRA GT","MID-SIZE",2.00,4,"M6","X",8.50,39,168
13704,2014,"HYUNDAI","EQUUS","FULL-SIZE",5.00,8,"A8","Z",14.10,24,269
13705,2014,"HYUNDAI","GENESIS","FULL-SIZE",3.80,6,"A8","X",11.50,29,221
13706,2014,"HYUNDAI","SANTA FE","SUV - SMALL",3.30,6,"A6","X",11.50,29,225
13707,2014,"HYUNDAI","SANTA FE 4WD","SUV - SMALL",3.30,6,"A6","X",11.80,28,232
13708,2014,"HYUNDAI","SANTA FE SPORT","SUV - SMALL",2.40,4,"A6","X",10.20,32,205
13709,2014,"HYUNDAI","SANTA FE SPORT 4WD","SUV - SMALL",2.00,4,"A6","X",11.40,28,230
13710,2014,"HYUNDAI","SANTA FE SPORT 4WD","SUV - SMALL",2.40,4,"A6","X",11.00,29,221
13711,2014,"HYUNDAI","SONATA","FULL-SIZE",2.00,4,"A6","X",10.00,34,193
13712,2014,"HYUNDAI","SONATA","FULL-SIZE",2.40,4,"A6","X",8.50,39,168
13713,2014,"HYUNDAI","SONATA HYBRID","MID-SIZE",2.40,4,"AS6","X",5.40,54,120
13714,2014,"HYUNDAI","SONATA HYBRID LIMITED","MID-SIZE",2.40,4,"AS6","X",5.50,54,120
13715,2014,"HYUNDAI","TUCSON","SUV - SMALL",2.00,4,"A6","X",8.90,35,184
13716,2014,"HYUNDAI","TUCSON","SUV - SMALL",2.00,4,"M6","X",10.00,32,200
13717,2014,"HYUNDAI","TUCSON","SUV - SMALL",2.40,4,"A6","X",9.90,33,198
13718,2014,"HYUNDAI","TUCSON 4WD","SUV - SMALL",2.00,4,"A6","X",10.00,31,207
13719,2014,"HYUNDAI","TUCSON 4WD","SUV - SMALL",2.40,4,"A6","X",10.20,31,209
13720,2014,"HYUNDAI","VELOSTER","COMPACT",1.60,4,"AM6","X",7.40,43,150
